795.0,794.2721,793.5434,792.81396,792.0838,791.353,790.62164,789.8897,789.1572,788.42413,787.6905,786.9563,786.2215,785.486,784.7499,784.01306,783.2756,782.5373,781.7982,781.05835,780.3177,779.5762,778.8338,778.0906,777.34644,776.415,775.29553,774.1742,773.0509,771.92566,770.7984,769.6692,768.538,767.40485,766.26965,765.1325,763.99335,762.85223,761.70905,760.5639,759.41675,758.2676,757.11633,755.96313,754.8078,753.65045,752.491,751.32947,750.1658,749.0
795.0,794.27203,793.5433,792.8137,792.08356,791.3527,790.62134,789.8894,789.15686,788.4238,787.6902,786.956,786.2212,785.4858,784.7497,784.0129,783.2754,782.5372,781.7981,781.0583,780.3176,779.5761,778.83374,778.0905,777.34644,776.415,775.29553,774.1742,773.0509,771.92566,770.7984,769.6692,768.538,767.40485,766.26965,765.1325,763.99335,762.8522,761.70905,760.56384,759.4167,758.2675,757.11633,755.9631,754.8078,753.6504,752.49097,751.32947,750.1658,749.0
795.0,794.2719,793.54297,792.81335,792.08307,791.3522,790.6207,789.88873,789.1562,788.42316,787.6896,786.95544,786.2207,785.4853,784.74927,784.0125,783.2751,782.53687,781.79785,781.0581,780.31744,779.576,778.8337,778.09045,777.3464,776.4149,775.29553,774.1742,773.0509,771.92566,770.7984,769.6692,768.538,767.40485,766.26965,765.13245,763.9933,762.8521,761.7089,760.5638,759.4166,758.2674,757.1162,755.963,754.8077,753.6503,752.4909,751.3294,750.1658,749.0
795.0,794.27167,793.54254,792.81274,792.0823,791.35126,790.61975,789.8877,789.15515,788.4221,787.6886,786.9545,786.21985,785.48456,784.74866,784.012,783.2746,782.5365,781.79755,781.0578,780.3172,779.5758,778.8335,778.09033,777.34625,776.41486,775.2955,774.1742,773.0509,771.92566,770.79846,769.66925,768.538,767.4048,766.2696,765.1324,763.99316,762.852,761.7088,760.5636,759.41644,758.2673,757.1161,755.9629,754.8076,753.65027,752.49084,751.32935,750.1658,749.0
795.0,794.27136,793.54193,792.8118,792.0812,791.35,790.61835,789.8862,789.15375,788.4208,787.6873,786.9533,786.21875,785.48364,784.7478,784.0113,783.274,782.53595,781.7971,781.05743,780.3169,779.57556,778.8333,778.09015,777.3461,776.41473,775.2955,774.1742,773.05096,771.9257,770.79846,769.66925,768.538,767.4048,766.2695,765.13226,763.99304,762.8518,761.7086,760.5634,759.41626,758.2671,757.1159,755.9627,754.80743,753.65015,752.4908,751.3293,750.1657,749.0
795.0,794.27094,793.5411,792.81067,792.0797,791.34827,790.6165,789.88434,789.15186,788.41895,787.6856,786.9518,786.2174,785.4824,784.74677,784.0104,783.27325,782.53534,781.7966,781.057,780.3166,779.57526,778.83307,778.08997,777.346,776.4147,775.2954,774.1742,773.05096,771.9258,770.7986,769.6693,768.538,767.4047,766.2694,765.1321,763.9928,762.85156,761.7083,760.5631,759.41595,758.2668,757.11566,755.96246,754.80725,753.64996,752.49066,751.3292,750.16565,749.0
795.0,794.2704,793.54004,792.8091,792.07776,791.34607,790.61414,789.88196,789.1495,788.4167,787.68353,786.9499,786.21576,785.48096,784.74554,784.0094,783.2724,782.5346,781.796,781.0565,780.31616,779.5749,778.83276,778.0898,777.3459,776.4146,775.2954,774.17426,773.0511,771.9259,770.7987,769.6694,768.5381,767.4047,766.2693,765.1319,763.99255,762.85126,761.708,760.5628,759.4156,758.2665,757.1153,755.96216,754.807,753.6498,752.4905,751.3291,750.1656,749.0
795.0,794.26965,793.53864,792.8071,792.07526,791.34326,790.61115,789.8789,789.14655,788.41394,787.681,786.94763,786.2138,785.4793,784.74414,784.00824,783.2715,782.5339,781.79535,781.05597,780.3157,779.5745,778.83246,778.08954,777.3457,776.4145,775.2954,774.1744,773.0513,771.9261,770.7989,769.66956,768.53815,767.4047,766.26917,765.1317,763.99225,762.8509,761.7076,760.5623,759.41516,758.26605,757.1149,755.9618,754.8067,753.64954,752.4903,751.329,750.1655,749.0
795.0,794.26874,793.5368,792.8045,792.0721,791.33966,790.60736,789.8752,789.14294,788.4106,787.67804,786.945,786.21155,785.4774,784.7426,784.007,783.2705,782.5331,781.79474,781.0554,780.31525,779.5741,778.83215,778.0893,777.3455,776.4145,775.2955,774.1745,773.0515,771.9264,770.7992,769.66986,768.5383,767.4047,766.26904,765.13135,763.9918,762.85034,761.70703,760.56177,759.4146,758.2655,757.11444,755.96136,754.80634,753.64923,752.49005,751.3288,750.16547,749.0
795.0,794.2675,793.5345,792.8012,792.068,791.3351,790.6026,789.8705,789.13855,788.4067,787.6745,786.942,786.209,785.47534,784.741,784.0058,783.26953,782.5323,781.79407,781.0549,780.31476,779.57367,778.8318,778.089,777.34534,776.4144,775.29565,774.1748,773.0519,771.9268,770.7996,769.6703,768.53864,767.40485,766.26886,765.1309,763.9913,762.84973,761.70636,760.5611,759.41394,758.2649,757.1139,755.9609,754.8059,753.64886,752.4898,751.3286,750.1654,749.0
795.0,794.266,793.53156,792.79694,792.0627,791.32916,790.59656,789.86475,789.13336,788.40204,787.67053,786.9386,786.2061,785.4731,784.7395,784.00464,783.2687,782.5316,781.79346,781.0543,780.3142,779.57324,778.83136,778.0886,777.3451,776.4145,775.2959,774.17523,773.0524,771.9275,770.8003,769.6709,768.5392,767.4051,766.2685,765.1303,763.9905,762.8489,761.7055,760.56024,759.41315,758.26416,757.1132,755.96027,754.80536,753.64844,752.48944,751.3284,750.1653,749.0
795.0,794.2641,793.5278,792.79144,792.0558,791.3215,790.58887,789.85767,789.12714,788.3967,787.666,786.9348,786.203,785.47046,784.73737,784.00287,783.2671,782.53015,781.79205,781.0529,780.3128,779.5718,778.8299,778.0872,777.3438,776.4133,775.2949,774.17444,773.0518,771.92694,770.7999,769.67053,768.5388,767.40454,766.2677,765.12933,763.98944,762.8478,761.7044,760.5592,759.4122,758.26324,757.11237,755.9596,754.8048,753.64795,752.4891,751.3282,750.16516,749.0
795.0,794.2618,793.5231,792.78436,792.04663,791.3112,790.5789,789.84894,789.1199,788.39075,787.6612,786.9308,786.1996,785.4676,784.73486,784.0006,783.26495,782.528,781.7899,781.0507,780.31055,779.5694,778.8275,778.0848,777.3414,776.4111,775.29285,774.1725,773.05005,771.92535,770.79846,769.6692,768.5375,767.40326,766.2663,765.1279,763.98804,762.84644,761.7031,760.558,759.4111,758.2622,757.11145,755.9588,754.8041,753.6474,752.4887,751.3279,750.16504,749.0
795.0,794.2591,793.5175,792.77545,792.03436,791.2968,790.56586,789.83844,789.1118,788.38446,787.6562,786.9267,786.1961,785.46454,784.73206,783.99786,783.26227,782.52527,781.78705,781.04767,780.3073,779.56604,778.82404,778.08124,777.3378,776.4076,775.28955,774.1694,773.0471,771.9227,770.796,769.66693,768.5354,767.40125,766.2644,765.1261,763.98627,762.8447,761.70154,760.5565,759.4097,758.26105,757.1104,755.9579,754.80334,753.6468,752.4882,751.3276,750.16486,749.0
795.0,794.2562,793.5111,792.76434,792.0171,791.27454,790.5479,789.82587,789.10315,788.37823,787.6514,786.92285,786.1928,785.4615,784.72906,783.9949,783.25916,782.522,781.78345,781.0438,780.30316,779.56165,778.8194,778.07654,777.33307,776.4029,775.285,774.1651,773.04315,771.919,770.7926,769.6638,768.5325,767.39856,766.2619,765.1238,763.9841,762.8428,761.6997,760.5549,759.4082,758.25964,757.10925,755.95685,754.8025,753.6461,752.48773,751.3272,750.1647,749.0
